Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp
0.231056124,2.942412138,-0.224553972,8,22,449,2.96,874499252,874499252
0.421393871,2.486152172,-0.205852106,2,23,962,2.53,874499255,874499255
-2.465178967,23.02921867,-0.943594754,7,24,35389,23.18,874499258,874499258
-0.031676818,2.297256708,-0.107739352,7,25,35921,2.3,874499261,874499261
0.476102889,6.062989235,-0.318725973,15,26,449,6.09,874499264,874499264
0.669276357,3.95699954,-0.233718857,3,27,960,4.02,874499267,874499267
-0.020807123,2.249294758,-0.052342065,3,29,35947,2.25,874499273,874499273
0.513193607,6.176091194,-0.180361316,12,30,475,6.2,874499276,874499276
0.679328501,3.868453979,-0.135927975,3,31,996,3.93,874499279,874499279
0.269847035,1.516445637,-0.173422039,2,1,1009,1.55,874499287,874499287
0.793833733,4.912141323,0.202722251,4,2,918,4.98,874499290,874499290
-2.783166885,28.95726776,1.694171071,30,3,35451,29.14,874499293,874499293
0.855458736,5.031071186,0.413415343,18,4,965,5.12,874499296,874499296
-1.721419334,18.52119064,2.278117657,4,5,35469,18.74,874499299,874499299
0.837074101,4.886813641,0.905516148,17,6,972,5.04,874499302,874499302
-0.994675338,9.792396545,2.637366056,6,7,35420,10.19,874499305,874499305
-2.971004009,28.94744492,0.169126689,21,8,35414,29.1,874499308,874499308
-0.023954192,2.249872446,0,27,9,35939,2.25,874499311,874499311
0.508520365,6.158926487,-0.037848309,9,10,472,6.18,874499314,874499314
0.690770209,3.949794054,-0.045428045,3,11,992,4.01,874499317,874499317
-2.88095665,28.91452599,0.845661879,22,12,35431,29.07,874499320,874499320
-0.016956482,2.259341002,0.05186883,22,13,35957,2.26,874499323,874499323
0.520271361,6.157082558,0.109786287,15,14,483,6.18,874499326,874499326
0.682675838,3.859827995,0.045633044,4,15,1003,3.92,874499329,874499329
-2.870423079,28.75793266,-2.735495329,5,19,35430,29.03,874499293,874499293
-0.463178605,4.466836929,-0.287808925,2,20,35408,4.5,874499296,874499296
-0.026909446,2.234381437,-0.1562545,3,21,35931,2.24,874499299,874499299
0.239487007,2.931733608,-0.223795339,8,22,467,2.95,874499302,874499302
0.429202229,2.484816074,-0.205852106,2,23,980,2.53,874499305,874499305
-2.623016119,25.25307846,-1.034371972,6,24,35407,25.41,874499308,874499308
-0.024459627,2.297344923,-0.107739352,8,25,35939,2.3,874499311,874499311
0.495960981,6.071416855,-0.319249332,15,26,467,6.1,874499314,874499314
0.678312778,3.935201406,-0.232556075,3,27,978,4,874499317,874499317
-2.737759113,27.92182732,-0.489714533,10,28,35440,28.06,874499320,874499320
-0.013679593,2.239351988,-0.052109431,3,29,35965,2.24,874499323,874499323
0.532593787,6.17444849,-0.180361316,13,30,493,6.2,874499326,874499326
0.689718723,3.856462717,-0.135582104,2,31,1014,3.92,874499329,874499329
0.274609774,1.515590429,-0.173422039,2,1,1027,1.55,874499337,874499337
0.867762566,5.264535427,0.217376873,11,2,936,5.34,874499340,874499340
-2.691257477,28.9559288,1.693589687,21,3,35469,29.13,874499343,874499343
0.857646585,4.949790955,0.406955719,18,4,983,5.04,874499346,874499346
-1.663224936,18.52650642,2.278117657,3,5,35487,18.74,874499349,874499349
0.840583146,4.816324234,0.892939508,10,6,990,4.97,874499352,874499352
-0.963906765,9.795473099,2.637366056,6,7,35438,10.19,874499355,874499355
-2.880048275,28.95663452,0.169126689,21,8,35432,29.1,874499358,874499358
-0.016810853,2.239936829,0,28,9,35957,2.24,874499361,874499361
0.52957499,6.177225113,-0.037970796,9,10,490,6.2,874499364,874499364
0.701421916,3.937760115,-0.045314759,2,11,1010,4,874499367,874499367
-2.789145231,28.91348457,0.845370948,22,12,35449,29.06,874499370,874499370
-0.009902103,2.269380569,0.052098338,19,13,35975,2.27,874499373,874499373
0.539611816,6.155417442,0.109786287,15,14,501,6.18,874499376,874499376
0.69479847,3.857664108,0.045633044,3,15,1021,3.92,874499379,874499379
-2.778148174,28.7469883,-2.73361063,5,19,35448,29.01,874499343,874499343
-0.452137649,4.498058319,-0.289727658,2,20,35426,4.53,874499346,874499346
-0.019978603,2.244430304,-0.156952068,3,21,35949,2.25,874499349,874499349
0.249539167,2.940902233,-0.224553972,9,22,485,2.96,874499352,874499352
0.435279101,2.47363925,-0.205038458,2,23,998,2.52,874499355,874499355
-0.017317163,2.307399273,-0.108207785,8,25,35957,2.31,874499361,874499361
0.515032411,6.069828987,-0.319249332,15,26,485,6.1,874499364,874499364
0.690672159,3.933050871,-0.232556075,4,27,996,4,874499367,874499367
-2.74069047,28.88585281,-0.506468832,15,28,35458,29.02,874499370,874499370
-0.006703731,2.259378433,-0.052574694,3,29,35983,2.26,874499373,874499373
0.548427522,6.132920742,-0.179197699,11,30,511,6.16,874499376,874499376
0.7000404,3.844444752,-0.135236233,3,31,1032,3.91,874499379,874499379
0.281172156,1.524492621,-0.174540892,2,1,1045,1.56,874499387,874499387
0.693858743,4.128627777,0.170563504,4,2,954,4.19,874499390,874499390
0.866262496,4.907809734,0.403725922,11,4,1001,5,874499396,874499396
-1.606727004,18.5514183,2.280549049,6,5,35505,18.76,874499399,874499399
0.831605375,4.678063869,0.867786288,3,6,1008,4.83,874499402,874499402
-0.933128655,9.798452377,2.637366056,6,7,35456,10.19,874499405,874499405
-2.786189079,28.93567848,0.168952331,22,8,35450,29.07,874499408,874499408
-0.009817446,2.249978542,0,27,9,35975,2.25,874499411,874499411
0.547207773,6.155609608,-0.037848309,7,10,508,6.18,874499414,874499414
0.713789225,3.9355371,-0.045314759,2,11,1028,4,874499417,874499417
-2.697368622,28.91215134,0.845080018,19,12,35467,29.05,874499420,874499420
-0.002760383,2.25940299,0.05186883,19,13,35993,2.26,874499423,874499423
0.703307509,3.835791588,0.045400225,3,15,1039,3.9,874499429,874499429
-2.687823296,28.75557518,-2.73361063,5,19,35466,29.01,874499393,874499393
-0.436070591,4.47959137,-0.288448513,3,20,35444,4.51,874499396,874499396
-0.012869976,2.234506369,-0.1562545,3,21,35967,2.24,874499399,874499399
0.257902801,2.930171013,-0.223795339,8,22,503,2.95,874499402,874499402
0.44304809,2.472259521,-0.205038458,2,23,1016,2.52,874499405,874499405
-2.638862133,27.05907631,-1.107645035,5,24,35443,27.21,874499408,874499408
-0.010024595,2.297453403,-0.107739352,7,25,35975,2.3,874499411,874499411
0.533223212,6.058232784,-0.318725973,15,26,503,6.09,874499414,874499414
0.69950968,3.911207438,-0.231393293,4,27,1014,3.98,874499417,874499417
-2.653582096,28.93414688,-0.507166922,24,28,35476,29.06,874499420,874499420
0.000394338,2.259388447,-0.052574694,3,29,1,2.26,874499423,874499423
0.569535077,6.151073933,-0.1797795,11,30,529,6.18,874499426,874499426
0.710293293,3.832399845,-0.134890363,3,31,1050,3.9,874499429,874499429
0.284391224,1.513785481,-0.173422039,2,1,1064,1.55,874499437,874499437
0.695725381,4.057368279,0.167713985,3,2,973,4.12,874499440,874499440
-2.627146006,30.39498138,1.776728511,8,3,35506,30.56,874499443,874499443
0.841936111,4.679284096,0.385154516,7,4,1020,4.77,874499446,874499446
-1.542728424,18.52696991,2.276902199,3,5,35524,18.73,874499449,874499449
0.829575241,4.578483582,0.84981972,3,6,1027,4.73,874499452,874499452
-0.900630713,9.801492691,2.637366056,6,7,35475,10.19,874499455,874499455
-2.692070246,28.96467209,0.169068575,18,8,35469,29.09,874499458,874499458
-0.002356194,2.249998808,0,27,9,35994,2.25,874499461,874499461
0.721384764,3.903649807,-0.044974901,6,11,1047,3.97,874499467,874499467
-3.141474485,34.92414856,1.020496011,26,12,35486,35.08,874499470,874499470
0.004732083,2.259399652,0.05186883,11,13,12,2.26,874499473,874499473
0.71235168,3.813779593,0.045167401,3,15,1058,3.88,874499479,874499479
-0.425883114,4.530691624,-0.291646391,2,20,35463,4.56,874499446,874499446
-0.005484389,2.24451232,-0.156952068,3,21,35986,2.25,874499449,874499449
0.265803814,2.909440041,-0.222278088,9,22,522,2.93,874499452,874499452
0.451243967,2.470776796,-0.205038458,2,23,1035,2.52,874499455,874499455
-0.00241637,2.307462931,-0.108207785,7,25,35994,2.31,874499461,874499461
0.55421865,6.066376209,-0.319249332,15,26,522,6.1,874499464,874499464
0.712475836,3.908866167,-0.231393293,3,27,1033,3.98,874499467,874499467
-3.089208841,34.95842743,-0.612579465,17,28,35495,35.1,874499470,874499470
0.007886738,2.259374619,-0.052574694,2,29,20,2.26,874499473,874499473
0.503062963,5.243693829,-0.153307125,3,30,548,5.27,874499476,874499476
0.721144259,3.820202827,-0.134544492,3,31,1069,3.89,874499479,874499479
0.288881451,1.512935042,-0.173422039,2,1,1081,1.55,874499487,874499487
0.700889289,4.01591444,0.166085705,5,2,990,4.08,874499490,874499490
-2.537781,30.41259193,1.777309895,7,3,35523,30.57,874499493,874499493
0.854021907,4.666960716,0.384347081,12,4,1037,4.76,874499496,874499496
-1.488545418,18.54135895,2.278117657,6,5,35541,18.74,874499499,874499499
0.830678225,4.508281231,0.83724308,3,6,1044,4.66,874499502,874499502
-0.871545136,9.804121971,2.637366056,6,7,35492,10.19,874499505,874499505
-3.146335125,34.97818375,0.204114407,22,8,35486,35.12,874499508,874499508
0.004338886,2.259995937,0,21,9,11,2.26,874499511,874499511
0.497708112,5.226255894,-0.03215269,4,10,544,5.25,874499514,874499514
0.731117666,3.891664743,-0.044861611,3,11,1064,3.96,874499517,874499517
-3.036973,34.92335892,1.020205021,25,12,35503,35.07,874499520,874499520
0.011486427,2.26937294,0.052098338,4,13,29,2.27,874499523,874499523
0.596633434,6.140107155,0.109608643,15,14,555,6.17,874499526,874499526
0.725529313,3.821473122,0.045283813,3,15,1075,3.89,874499529,874499529
-0.418769717,4.601504326,-0.296123415,2,20,35480,4.63,874499496,874499496
0.001170004,2.234543085,-0.1562545,3,21,3,2.24,874499499,874499499
0.273498476,2.898711443,-0.221519455,6,22,539,2.92,874499502,874499502
0.460392654,2.479226351,-0.205852106,2,23,1052,2.53,874499505,874499505
-2.624851465,28.7865963,-1.177661538,9,24,35479,28.93,874499508,874499508
0.00443001,2.30746007,-0.108207785,7,25,11,2.31,874499511,874499511
0.57127744,6.05476284,-0.318725973,15,26,539,6.09,874499514,874499514
0.722251296,3.89691925,-0.230811909,4,27,1050,3.97,874499517,874499517
-2.758371592,32.30752182,-0.565981567,13,28,35512,32.43,874499520,874499520
0.014590392,2.25934124,-0.052574694,2,29,37,2.26,874499523,874499523
0.732475817,3.818046331,-0.134544492,2,31,1086,3.89,874499529,874499529
0.710701704,3.993893862,0.16527155,3,2,1009,4.06,874499540,874499540
-2.435321093,30.40093803,1.776147008,7,3,35542,30.55,874499543,874499543
0.867666781,4.654304504,0.383539617,12,4,1056,4.75,874499546,874499546
-1.427813292,18.5560894,2.279333353,4,5,35560,18.75,874499549,874499549
0.834735811,4.447490692,0.826463103,6,6,1063,4.6,874499552,874499552
-0.839852095,9.81658268,2.639954329,6,7,35511,10.2,874499555,874499555
-3.027737379,34.95853806,0.203940049,24,8,35505,35.09,874499558,874499558
0.011833278,2.259968996,0,19,9,30,2.26,874499561,874499561
0.508169115,5.15491581,-0.031723987,4,10,563,5.18,874499564,874499564
0.740261197,3.869576454,-0.044635039,3,11,1083,3.94,874499567,874499567
-2.921979189,34.94319534,1.020496011,26,12,35522,35.08,874499570,874499570
0.521992803,5.193007469,0.092732109,6,14,574,5.22,874499576,874499576
0.736300111,3.80922842,0.045167401,3,15,1094,3.88,874499579,874499579
-0.396536201,4.523336411,-0.291006804,2,20,35499,4.55,874499546,874499546
0.008618314,2.244502544,-0.156952068,3,21,22,2.25,874499549,874499549
0.463054866,2.448306322,-0.203411177,2,23,1071,2.5,874499555,874499555
-2.581835747,29.39234543,-1.202085972,20,24,35498,29.53,874499558,874499558
0.012134101,2.317421436,-0.108676217,7,25,30,2.32,874499561,874499561
0.511728764,5.237839699,-0.27581048,5,26,558,5.27,874499564,874499564
0.73331815,3.884692907,-0.230230525,4,27,1069,3.96,874499567,874499567
-2.865411282,34.92732239,-0.611706853,23,28,35531,35.05,874499570,874499570
0.022180269,2.269277334,-0.052807327,2,29,56,2.27,874499573,874499573
0.62957108,6.155267239,-0.180070415,11,30,584,6.19,874499576,874499576
0.745132923,3.815596342,-0.134544492,2,31,1105,3.89,874499579,874499579
0.718989313,3.972103834,0.164457411,3,2,1026,4.04,874499590,874499590
-2.343573809,30.38812256,1.774984241,7,3,35559,30.53,874499593,874499593
0.877761066,4.63212347,0.381924719,12,4,1073,4.73,874499596,874499596
-1.37201798,18.55034637,2.278117657,6,5,35577,18.74,874499599,874499599
0.84977138,4.454657555,0.828259766,8,6,1080,4.61,874499602,874499602
-0.811516881,9.82865715,2.642542362,6,7,35528,10.21,874499605,874499605
-2.924000263,34.96736526,0.203940049,23,8,35522,35.09,874499608,874499608
0.01853868,2.259923935,0,6,9,47,2.26,874499611,874499611
0.519419611,5.113590717,-0.031479016,4,10,580,5.14,874499614,874499614
0.753647149,3.877178669,-0.044748325,2,11,1100,3.95,874499617,874499617
-2.816681147,34.93178558,1.01991415,25,12,35539,35.06,874499620,874499620
0.519663334,45.80498123,1.051606059,27,13,65,45.82,874499623,874499623
0.537398458,5.191435814,0.092732109,7,14,591,5.22,874499626,874499626
0.745672286,3.797215223,0.04505099,6,15,1111,3.87,874499629,874499629
-0.380587429,4.494661331,-0.28908807,2,20,35516,4.52,874499596,874499596
0.01534574,2.254442453,-0.157649636,3,21,39,2.26,874499599,874499599
0.291706085,2.896935701,-0.221519455,7,22,575,2.92,874499602,874499602
0.472198367,2.456709385,-0.204224825,2,23,1088,2.51,874499605,874499605
0.019009966,2.317375183,-0.108676217,6,25,47,2.32,874499611,874499611
0.741079211,3.862891436,-0.229067743,6,27,1086,3.94,874499617,874499617
-2.761767387,34.93566895,-0.611706853,25,28,35548,35.05,874499620,874499620
0.0286585,2.24920845,-0.052342065,2,29,73,2.25,874499623,874499623
0.647831321,6.153372288,-0.180070415,11,30,601,6.19,874499626,874499626
0.754506111,3.803565502,-0.134198621,3,31,1122,3.88,874499629,874499629
0.73034507,3.959871769,0.164050341,5,2,1045,4.03,874499640,874499640
-2.242055655,30.3857708,1.774402857,7,3,35578,30.52,874499643,874499643
0.881787717,4.570466042,0.377079993,4,4,1092,4.67,874499646,874499646
-1.310495257,18.55479431,2.278117657,6,5,35596,18.74,874499649,874499649
0.866414249,4.461472034,0.830056429,9,6,1099,4.62,874499652,874499652
-0.778919399,9.831295013,2.642542362,6,7,35547,10.21,874499655,874499655
-2.806427717,34.95693588,0.20382382,23,8,35541,35.07,874499658,874499658
0.422168344,36.64756775,0,14,9,66,36.65,874499661,874499661
0.648031652,6.175978184,-0.03803204,11,10,599,6.21,874499664,874499664
0.766500235,3.874658108,-0.044748325,2,11,1119,3.95,874499667,874499667
-2.700827599,34.94093323,1.01991415,17,12,35558,35.06,874499670,874499670
0.756300867,3.784916162,0.044934582,6,15,1130,3.86,874499679,874499679
-2.693715334,34.76994324,-3.300874949,7,19,35557,35.03,874499643,874499643
-0.364871502,4.4859519,-0.288448513,2,20,35535,4.51,874499646,874499646
0.022720676,2.244404078,-0.156952068,3,21,58,2.25,874499649,874499649
0.304406732,2.925705433,-0.223795339,9,22,594,2.95,874499652,874499652
0.478428781,2.445348501,-0.203411177,2,23,1107,2.5,874499655,874499655
-2.84438467,34.89522171,-1.426383018,32,24,35534,35.04,874499658,874499658
0.026809618,2.327287912,-0.10914465,6,25,66,2.33,874499661,874499661
0.630405247,6.058932781,-0.319249332,15,26,594,6.1,874499664,874499664
0.753884912,3.860412598,-0.229067743,5,27,1105,3.94,874499667,874499667
-2.645901442,34.94463348,-0.611706853,21,28,35567,35.05,874499670,874499670
0.550262332,34.26630402,-0.797460437,5,29,92,34.28,874499673,874499673
0.669312596,6.161127567,-0.180361316,11,30,620,6.2,874499676,874499676
0.769092143,3.810839176,-0.134544492,3,31,1141,3.89,874499679,874499679
0.738408148,3.938046217,0.163236186,3,2,1062,4.01,874499690,874499690
-2.15329957,30.41220665,1.775565624,7,3,35595,30.54,874499693,874499693
0.791814446,4.039643764,0.333477616,2,4,1109,4.13,874499696,874499696
-1.25543642,18.55860138,2.278117657,7,5,35613,18.74,874499699,874499699
0.881551862,4.468533039,0.831853092,9,6,1116,4.63,874499702,874499702
-0.750480294,9.843194008,2.645130634,6,7,35564,10.22,874499705,874499705
-2.704237461,34.9850502,0.203940049,20,8,35558,35.09,874499708,874499708
0.666353285,6.174028397,-0.03803204,7,10,616,6.21,874499714,874499714
0.776023567,3.862563372,-0.044635039,2,11,1136,3.94,874499717,874499717
-3.041606903,40.92976379,1.194457412,29,12,35575,41.06,874499720,874499720
0.519504488,29.46765518,0.676589847,6,13,101,29.48,874499723,874499723
0.674835145,6.142063618,0.109786287,15,14,627,6.18,874499726,874499726
0.765539169,3.772855759,0.04481817,6,15,1147,3.85,874499729,874499729
-0.161215395,2.164304018,-0.205421284,4,19,35574,2.18,874499693,874499693
-0.351559818,4.487014771,-0.288448513,2,20,35552,4.51,874499696,874499696
0.029510425,2.254301548,-0.157649636,3,21,75,2.26,874499699,874499699
0.309902191,2.895045757,-0.221519455,9,22,611,2.92,874499702,874499702
0.48568216,2.443918228,-0.203411177,2,23,1124,2.5,874499705,874499705
0.033714689,2.327198029,-0.10914465,4,25,83,2.33,874499711,874499711
0.648379624,6.057035923,-0.319249332,15,26,611,6.1,874499714,874499714
0.763393164,3.848366499,-0.228486344,7,27,1122,3.93,874499717,874499717
-2.977392435,40.93561172,-0.716421306,25,28,35584,41.05,874499720,874499720
0.62492466,32.84516144,-0.764426768,4,29,109,32.86,874499723,874499723
0.687590063,6.159114361,-0.180361316,10,30,637,6.2,874499726,874499726
0.7763834,3.788959265,-0.133852735,2,31,1158,3.87,874499729,874499729
0.747031748,3.916077375,0.162422046,3,2,1080,3.99,874499740,874499740
-2.059767723,30.44870186,1.777309895,7,3,35613,30.57,874499743,874499743
0.806449413,4.046911716,0.334285051,3,4,1127,4.14,874499746,874499746
-1.197126746,18.56245232,2.278117657,7,5,35631,18.74,874499749,874499749
0.893651485,4.456096172,0.830056429,10,6,1134,4.62,874499752,874499752
-0.719553351,9.845502853,2.645130634,6,7,35582,10.22,874499755,874499755
-3.036436081,40.95690536,0.238695294,30,8,35576,41.07,874499758,874499758
0.683537722,6.15202713,-0.037909552,6,10,634,6.19,874499764,874499764
0.786153913,3.850309134,-0.044521753,2,11,1154,3.93,874499767,874499767
-2.912297964,40.92914581,1.194166422,29,12,35593,41.05,874499770,874499770
0.611661911,29.44588852,0.676130831,9,13,119,29.46,874499773,874499773
0.562715113,4.977502346,0.089001507,6,14,645,5.01,874499776,874499776
0.777388155,3.770432234,0.04481817,5,15,1165,3.85,874499779,874499779
-0.155831903,2.184660196,-0.207305878,4,19,35592,2.2,874499743,874499743
-0.33746174,4.488097191,-0.288448513,2,20,35570,4.51,874499746,874499746
0.036592364,2.254197836,-0.157649636,2,21,93,2.26,874499749,874499749
0.320088148,2.903969049,-0.222278088,8,22,629,2.93,874499752,874499752
0.493357569,2.442380428,-0.203411177,2,23,1142,2.5,874499755,874499755
-2.626664877,34.85216522,-1.423940659,19,24,35569,34.98,874499758,874499758
0.041377772,2.347055674,-0.110081516,3,25,101,2.35,874499761,874499761
0.666311026,6.045042992,-0.318725973,15,26,629,6.09,874499764,874499764
0.773506165,3.836163044,-0.227904961,7,27,1140,3.92,874499767,874499767
-2.846693039,40.9148407,-0.715897739,26,28,35602,41.02,874499770,874499770
0.651662886,29.39481926,-0.684168935,7,29,127,29.41,874499773,874499773
